train_fraction,split_method,group_column,heldout_group_value,split,reaction_id,group_value
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2269,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2078,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3681,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1286,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_181,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2856,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1075,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1188,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1721,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2362,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_163,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2777,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2379,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2243,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2611,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_551,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2821,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1312,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1285,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1570,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_52,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3507,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_190,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3638,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3646,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2432,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2651,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_997,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2908,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_166,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3936,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1352,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2478,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1975,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_871,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3300,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_510,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1001,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2167,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2156,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3257,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1360,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3114,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3185,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1260,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3613,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_177,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3545,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2356,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2486,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_768,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1954,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_293,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3024,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1995,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_418,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1065,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2858,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3943,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1480,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2772,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3485,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1577,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3251,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_735,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1637,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2791,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3259,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_455,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2422,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_881,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3578,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2402,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3454,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1672,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2427,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1153,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3951,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1584,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2647,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2377,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1473,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_685,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2702,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_488,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2730,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1832,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3581,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1748,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1354,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1716,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3609,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2993,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1931,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_553,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2266,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1284,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_269,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_126,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1779,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2106,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3523,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3386,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3483,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2455,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3546,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1706,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_822,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_107,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1902,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2885,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2707,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_325,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2367,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1713,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2307,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1802,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1433,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_982,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2186,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2050,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3205,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1893,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1888,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_22,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1838,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1414,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3733,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3920,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3740,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_55,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3880,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3838,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3373,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3497,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3424,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3572,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_707,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_855,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3244,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3844,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2477,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3481,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1703,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2750,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3923,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_477,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3289,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1133,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3153,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_378,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2557,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1515,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1279,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1243,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_515,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3103,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2259,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3747,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3210,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2640,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_3052,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_1300,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,COc1ccc(Cl)cc1.Cc1ccc(N)cc1,train,reactions_2846,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
